Sampling rate 50 Hz,,,,,
Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 3,Mouse 3
Run1,Run1,Run1,Run1,Run1,Run1
"5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion","5 min baseline, handmotion"
465nm,405nm,465nm,405nm,465nm,405nm
1.5852064,1.1689898,1.4007835,1.2545207,1.4141446,1.1429763
1.5773113,1.1521872,1.3892446,1.2413621,1.3912688,1.1436847
1.5813601,1.1560336,1.3818555,1.2428803,1.4025043,1.145608
1.5704283,1.1547178,1.3981519,1.251889,1.3944067,1.1371055
1.5836881,1.1425713,1.3962287,1.2555329,1.3930908,1.132753
1.5623307,1.1550214,1.3921798,1.2416657,1.4022007,1.1527946
1.5660758,1.1566409,1.3942043,1.2463219,1.3883336,1.138725
1.5803479,1.1638275,1.3900542,1.2451072,1.3850945,1.1377128
1.5777161,1.1639287,1.3983543,1.2422731,1.3925848,1.152491
1.5750844,1.1489482,1.4014921,1.2465243,1.393597,1.1368018
1.5627356,1.148341,1.3986579,1.2528,1.4042251,1.135992
1.5778173,1.1439885,1.3979495,1.2432853,1.3960263,1.1219225
1.5821698,1.1419641,1.4045287,1.2539134,1.4009861,1.152086
1.5836881,1.1438872,1.3948116,1.2548243,1.4039214,1.1302226
1.5796393,1.1604873,1.3983543,1.254217,1.3964311,1.1419641
1.567999,1.1680788,1.393192,1.2493584,1.3868152,1.13417
1.5862186,1.1583617,1.3913702,1.2422731,1.3832725,1.1420653
1.587332,1.1505678,1.3998725,1.2541158,1.4020995,1.1388263
1.5654685,1.1463165,1.3992653,1.2484475,1.3849933,1.1386238
1.5744771,1.1606897,1.4081726,1.2441963,1.402808,1.1308298
1.5681002,1.1604873,1.3868152,1.2507756,1.3817543,1.1416603
1.5705295,1.1584629,1.4015933,1.2434877,1.3681908,1.1347774
1.5908748,1.1444945,1.3933945,1.2483462,1.388131,1.1213151
1.5705295,1.1574507,1.3904592,1.2341754,1.387625,1.1338664
1.5934052,1.1503654,1.396836,1.2493584,1.3758835,1.1419641
1.569821,1.1610947,1.3979495,1.2510792,1.3744664,1.1419641
1.585004,1.1501628,1.4053385,1.2537109,1.3880298,1.1228335
1.5901662,1.1602849,1.3956214,1.2476377,1.3918762,1.1238457
1.5667844,1.150669,1.3925848,1.2364023,1.3951153,1.1414579
1.5681002,1.1489482,1.3939006,1.2389328,1.406958,1.1273884
1.583182,1.1579568,1.3942043,1.2528,1.3925848,1.1459116
1.5559539,1.1333604,1.401897,1.2537109,1.3814505,1.1258701
1.5797405,1.1436847,1.3882324,1.2565451,1.3791225,1.1388263
1.587737,1.1447982,1.3981519,1.2471316,1.3901554,1.1328542
1.5664808,1.1516812,1.3949128,1.252395,1.3905604,1.129514
1.5775137,1.1526934,1.3915726,1.2526988,1.3927872,1.1241493
1.5594965,1.1545153,1.3930908,1.2411597,1.3879286,1.1315384
1.579943,1.150264,1.3901554,1.2596829,1.385803,1.1412555
1.5568649,1.1535032,1.3984555,1.2513828,1.3857018,1.144697
1.5767039,1.1444945,1.3909652,1.2410585,1.3928884,1.1409519
1.5725539,1.1424701,1.3974433,1.2467268,1.3930908,1.1370043
1.5734649,1.1505678,1.3862079,1.2414633,1.3683932,1.1154444
1.5574721,1.1606897,1.3955201,1.245917,1.3921798,1.1450007
1.5637478,1.1282994,1.4113104,1.246828,1.37477,1.1188859
1.5669868,1.1542116,1.4082738,1.2472328,1.3730493,1.1182785
1.5714405,1.1441909,1.3999739,1.2484475,1.3989617,1.1410531
1.5818661,1.1393323,1.3982531,1.2526988,1.3953177,1.1183798
1.5586867,1.1528958,1.3992653,1.2421719,1.3857018,1.138725
1.5693148,1.1624105,1.4080714,1.2564439,1.3707212,1.1411543
1.5860162,1.1351823,1.4041238,1.2487512,1.3813493,1.1269835
1.5681002,1.1452031,1.3994677,1.2427791,1.389447,1.1383201
1.5829796,1.1395347,1.3951153,1.2342767,1.3872201,1.1215177
1.5818661,1.1441909,1.4012897,1.2438926,1.4030104,1.1393323
1.5662783,1.1406481,1.3904592,1.260189,1.3762883,1.1332592
1.5754893,1.1559324,1.3936982,1.2465243,1.395014,1.143786
1.5725539,1.1477336,1.391775,1.2479414,1.4001763,1.145608
1.5798417,1.1191895,1.3924836,1.255128,1.3937994,1.1398385
1.5783235,1.1612971,1.3972409,1.2464231,1.3777055,1.1459116
1.579032,1.1605885,1.3997713,1.2529012,1.3854994,1.1421665
1.5776149,1.1495556,1.413841,1.2407547,1.3866128,1.1381177
1.5872308,1.1645361,1.3976457,1.2478402,1.3854994,1.1252627
1.5744771,1.1517824,1.3958238,1.2522938,1.3745676,1.1384213
1.5645576,1.1521872,1.3933945,1.2492572,1.3897506,1.14743
1.5746795,1.1545153,1.3943055,1.2354913,1.386714,1.1542116
1.5723515,1.1475312,1.4009861,1.2461194,1.389042,1.1136224
1.5760967,1.1632203,1.393597,1.2382243,1.3949128,1.1325506
1.5823723,1.1498592,1.3976457,1.2446011,1.3844872,1.1489482
1.5807527,1.1623093,1.3898518,1.2528,1.3875238,1.1186835
1.585915,1.1444945,1.406958,1.2474353,1.3923823,1.1419641
1.570732,1.1578556,1.4008847,1.249156,1.3924836,1.1298176
1.5795381,1.1692934,1.4035165,1.2511804,1.4109056,1.1419641
1.5699222,1.1528958,1.3920786,1.2572536,1.3886372,1.1466202
1.5575733,1.1527946,1.406452,1.2503706,1.3949128,1.1579568
1.5548404,1.1498592,1.3954189,1.2310376,1.3874226,1.1422677
1.5666832,1.1438872,1.4033141,1.2436901,1.3927872,1.1487458
1.565671,1.1436847,1.4077678,1.2529012,1.3963299,1.1393323
1.5792345,1.1568434,1.3952165,1.2515852,1.387625,1.1385225
1.5755905,1.1635239,1.4168775,1.249156,1.375681,1.1362957
1.5887492,1.1409519,1.3964311,1.2428803,1.3897506,1.1431787
1.5782223,1.1696984,1.4158653,1.2526988,1.3744664,1.1468226
1.5624319,1.150669,1.4114116,1.2380219,1.388131,1.1289066
1.5673918,1.175569,1.4153593,1.2530024,1.3952165,1.1395347
1.5832832,1.1401421,1.4110068,1.2529012,1.3846896,1.1401421
1.5687076,1.1636251,1.4014921,1.2516866,1.3774017,1.1323482
1.5648612,1.1543128,1.4065531,1.2508768,1.3916738,1.1338664
1.5668856,1.1495556,1.4022007,1.2501682,1.3907628,1.1410531
1.5720478,1.155325,1.3982531,1.2455121,1.3832725,1.1349798
1.565671,1.1614995,1.4065531,1.245917,1.3850945,1.1405469
1.5594965,1.157147,1.409691,1.2425767,1.372037,1.1441909
1.5541319,1.1535032,1.4070592,1.2419693,1.3869164,1.132247
1.5619258,1.1662568,1.4107032,1.2508768,1.3702152,1.1410531
1.5780199,1.1561348,1.4141446,1.2475365,1.3678871,1.1289066
1.566582,1.1619043,1.4062494,1.2504718,1.3887384,1.1269835
1.5641527,1.1561348,1.4124238,1.2515852,1.3888396,1.1291091
1.5814613,1.1408507,1.3982531,1.2435889,1.384892,1.1410531
1.5807527,1.1611959,1.4076666,1.251484,1.3776042,1.1361945
1.568404,1.1543128,1.4025043,1.2432853,1.3883336,1.1238457
1.5743759,1.1637263,1.4070592,1.2457145,1.3634334,1.1384213
1.57306,1.1623093,1.4068568,1.2352889,1.3842847,1.1362957
1.5838906,1.1579568,1.3936982,1.2460182,1.3924836,1.131842
1.5754893,1.1556287,1.4047312,1.2529012,1.3791225,1.1171651
1.5771089,1.1584629,1.3996701,1.2524962,1.3794261,1.1249591
1.5776149,1.1533006,1.4000751,1.2423743,1.4000751,1.1367006
1.569821,1.1344738,1.3996701,1.2358962,1.3940018,1.123542
1.5779185,1.1534019,1.4015933,1.2393377,1.4042251,1.1410531
1.5590917,1.1680788,1.4082738,1.2532048,1.3761871,1.1408507
1.5788295,1.1445957,1.3925848,1.2484475,1.3919774,1.1213151
1.5808539,1.1579568,1.4082738,1.2444999,1.3856006,1.1360933
1.5673918,1.1613983,1.4007835,1.2451072,1.3946092,1.136903
1.5692136,1.152491,1.3993665,1.2322522,1.3779079,1.1275908
1.5834857,1.1521872,1.3984555,1.2453097,1.3859042,1.1325506
1.5590917,1.1540092,1.4039214,1.2444999,1.3836774,1.1188859
1.5642539,1.1596775,1.4048324,1.2475365,1.3746688,1.1363969
1.5773113,1.1660544,1.3913702,1.2532048,1.3934958,1.1269835
1.585004,1.1486446,1.3961275,1.2420707,1.3886372,1.1392311
1.5753881,1.1728362,1.3957226,1.254217,1.3807421,1.126275
1.5705295,1.1436847,1.3925848,1.2405523,1.3958238,1.1299188
1.584093,1.1431787,1.3971397,1.2421719,1.396836,1.1415591
1.5793357,1.1525922,1.3857018,1.2456133,1.375681,1.115748
1.5810564,1.1652447,1.3990629,1.239034,1.3827664,1.1357896
1.5715417,1.1485434,1.4022007,1.249561,1.3960263,1.13417
1.5599015,1.1530982,1.3909652,1.2470304,1.3807421,1.1247567
1.5735661,1.1596775,1.3961275,1.2489536,1.3992653,1.1320444
1.5625331,1.1565397,1.3896494,1.2360986,1.3977469,1.1312348
1.5776149,1.1505678,1.4015933,1.2457145,1.3958238,1.1467214
1.5686064,1.1499604,1.3984555,1.2549256,1.3883336,1.1459116
1.5718454,1.1457092,1.3983543,1.2521926,1.3743652,1.1294128
1.5767039,1.1464177,1.3966335,1.2475365,1.3817543,1.1296152
1.5701246,1.1713178,1.3958238,1.2451072,1.3888396,1.1317408
1.5594965,1.1644349,1.3992653,1.2417669,1.3783127,1.1316396
1.5812589,1.1554263,1.3963299,1.2402487,1.4036177,1.130425
1.5754893,1.1530982,1.4025043,1.2382243,1.3776042,1.1406481
1.5776149,1.1445957,1.3904592,1.2513828,1.3743652,1.1310322
1.5479574,1.1459116,1.3909652,1.2480426,1.3912688,1.1332592
1.565671,1.1440897,1.387625,1.2410585,1.3898518,1.1484421
1.5637478,1.1737471,1.3993665,1.2465243,1.381653,1.131336
1.5562575,1.153908,1.3996701,1.2386291,1.3778067,1.1415591
1.5599015,1.1627141,1.4001763,1.2426779,1.3877262,1.1249591
1.5549417,1.151175,1.3970385,1.2493584,1.3948116,1.1348786
1.5693148,1.1476324,1.3933945,1.2430828,1.3735554,1.1405469
1.5658734,1.1638275,1.3990629,1.2429816,1.3997713,1.1409519
1.56891,1.1677752,1.390864,1.253306,1.372037,1.1422677
1.5683026,1.1595763,1.3868152,1.2396413,1.3835762,1.1202017
1.5746795,1.1510738,1.3964311,1.2529012,1.3783127,1.1527946
1.5747807,1.1559324,1.4050348,1.2508768,1.3657615,1.1380165
1.5830808,1.1486446,1.4062494,1.2465243,1.3996701,1.1543128
1.5583831,1.144697,1.4000751,1.2503706,1.3778067,1.13417
1.5809551,1.1607909,1.4043263,1.2517878,1.384892,1.1169627
1.5602051,1.1686862,1.3965323,1.2365035,1.3925848,1.1394335
1.5632417,1.1495556,1.396836,1.2539134,1.385803,1.1294128
1.5646588,1.1535032,1.3884348,1.251484,1.3686968,1.1348786
1.5585855,1.1432799,1.3878274,1.2583671,1.3840823,1.1290079
1.5642539,1.1679776,1.4029092,1.2508768,1.3809445,1.1299188
1.5736673,1.1596775,1.394103,1.2463219,1.3783127,1.1393323
1.5663795,1.1523896,1.3915726,1.2433865,1.384892,1.1342713
1.5657722,1.1510738,1.4049336,1.2575573,1.389042,1.1268823
1.5778173,1.1516812,1.3927872,1.2447023,1.3731505,1.1234407
1.5563587,1.151175,1.3902566,1.2503706,1.3947104,1.1249591
1.5785259,1.1509726,1.3939006,1.2504718,1.3780091,1.1489482
1.5671892,1.1392311,1.395925,1.2512816,1.384892,1.1178737
1.5664808,1.1398385,1.3891432,1.2479414,1.3810457,1.1398385
1.5808539,1.137814,1.3920786,1.2453097,1.392281,1.152491
1.5687076,1.1577543,1.4007835,1.2488524,1.3923823,1.1370043
1.5771089,1.15158,1.3839811,1.2427791,1.3863091,1.1386238
1.5600027,1.1651434,1.3953177,1.250978,1.3925848,1.1274896
1.5600027,1.1535032,1.3988605,1.2427791,1.3846896,1.1477336
1.5781211,1.1463165,1.393192,1.2433865,1.4053385,1.1493531
1.5543343,1.1466202,1.3883336,1.247334,1.4040226,1.1324494
1.5530185,1.1227323,1.3975445,1.2471316,1.4039214,1.1458104
1.5822711,1.1559324,1.393597,1.2530024,1.3826652,1.135081
1.5673918,1.1694958,1.388131,1.2436901,1.4010873,1.1335628
1.5590917,1.1422677,1.392281,1.245917,1.3796287,1.1410531
1.5693148,1.1590703,1.4008847,1.2428803,1.3797299,1.152086
1.5641527,1.1708118,1.3943055,1.2463219,1.3887384,1.138725
1.5606099,1.1513776,1.3875238,1.2474353,1.3897506,1.1259713
1.5708332,1.1547178,1.4080714,1.2429816,1.3717334,1.134575
1.5675942,1.157147,1.405136,1.2410585,1.3823615,1.1443933
1.5631405,1.1558312,1.3985567,1.2465243,1.3948116,1.1360933
1.5663795,1.1505678,1.3909652,1.2548243,1.3826652,1.1374091
1.5476538,1.1392311,1.4068568,1.2415645,1.3974433,1.1256676
1.5536258,1.1556287,1.3955201,1.2517878,1.3969373,1.1186835
1.5571685,1.1462153,1.3882324,1.2555329,1.3914714,1.129514
1.566582,1.1596775,1.3892446,1.2433865,1.3861067,1.1292104
1.5667844,1.1480372,1.3893458,1.2377181,1.3839811,1.146519
1.548666,1.1585641,1.3999739,1.2487512,1.3972409,1.1368018
1.5561563,1.1596775,1.3841835,1.2408559,1.4001763,1.1448994
1.5543343,1.1612971,1.3991641,1.2471316,1.3918762,1.1232383
1.5573709,1.1600825,1.3833737,1.2388316,1.3893458,1.1382189
1.5767039,1.1361945,1.4004799,1.2481438,1.4048324,1.148341
1.5700234,1.1516812,1.3923823,1.2453097,1.391775,1.1372067
1.5878382,1.1549202,1.3987591,1.2511804,1.4164727,1.1227323
1.5630392,1.1637263,1.4050348,1.2544194,1.392686,1.1374091
1.5667844,1.1519848,1.3957226,1.2465243,1.4026055,1.1522884
1.5690112,1.1406481,1.3839811,1.2480426,1.3969373,1.1127114
1.5628368,1.1523896,1.3877262,1.2508768,1.408375,1.1248579
1.5718454,1.1531994,1.3982531,1.2540146,1.4095898,1.1182785
1.5562575,1.1432799,1.3841835,1.2411597,1.4079702,1.1287042
1.5496782,1.1660544,1.3954189,1.2525975,1.4071604,1.1467214
1.5733637,1.1492519,1.392686,1.244095,1.4196105,1.1094724
1.5605087,1.1552238,1.3962287,1.2456133,1.4124238,1.1414579
1.5829796,1.1634227,1.4032129,1.2443987,1.3994677,1.1247567
1.5753881,1.1624105,1.3875238,1.2461194,1.4032129,1.1268823
1.5717442,1.166763,1.3943055,1.2488524,1.407869,1.1186835
1.5675942,1.1379153,1.4089824,1.2454109,1.4054397,1.136903
1.5801455,1.1550214,1.3929896,1.2483462,1.4012897,1.1379153
1.5753881,1.1641312,1.3870176,1.2428803,1.4110068,1.1252627
1.5622295,1.133664,1.3911676,1.249156,1.3927872,1.1320444
1.5827771,1.1466202,1.392281,1.2393377,1.405136,1.1340688
1.5777161,1.1391299,1.3920786,1.2441963,1.4032129,1.1375104
1.5559539,1.1467214,1.401897,1.245006,1.4054397,1.1337652
1.5798417,1.1466202,1.3961275,1.2401475,1.3930908,1.1356884
1.5804491,1.1486446,1.388536,1.251889,1.4063507,1.1447982
1.5791333,1.1595763,1.3951153,1.2535084,1.3999739,1.1100798
1.5750844,1.1428751,1.395014,1.2394389,1.3849933,1.14743
1.5732625,1.1597787,1.3943055,1.2441963,1.41293,1.1280969
1.5762991,1.1516812,1.3916738,1.2547231,1.40463,1.1324494
1.5757929,1.1395347,1.4044275,1.2494596,1.3993665,1.1308298
1.5808539,1.1536044,1.3815517,1.2520914,1.3987591,1.1384213
1.5701246,1.156236,1.3835762,1.2388316,1.4026055,1.1256676
1.5793357,1.1450007,1.3925848,1.2405523,1.3927872,1.1331578
1.5820686,1.1466202,1.3873214,1.2522938,1.395014,1.1307286
1.5741735,1.1347774,1.3870176,1.2425767,1.3951153,1.1242505
1.5724527,1.1452031,1.4025043,1.2519902,1.3983543,1.1314372
1.587332,1.1492519,1.403719,1.2507756,1.388131,1.130931
1.5773113,1.1500616,1.3993665,1.250978,1.4044275,1.1298176
1.5899638,1.155325,1.391775,1.2484475,1.3906616,1.138725
1.5531197,1.1530982,1.396836,1.2428803,1.3934958,1.1323482
1.5838906,1.1657507,1.3946092,1.2343779,1.392686,1.135081
1.5858138,1.1484421,1.385803,1.260189,1.3800335,1.1282994
1.5762991,1.1509726,1.3880298,1.2487512,1.3999739,1.13417
1.5885466,1.1311336,1.3927872,1.247739,1.3865116,1.1361945
1.590065,1.1346762,1.4031117,1.2389328,1.3999739,1.1272871
1.5825747,1.1547178,1.3909652,1.2359974,1.3955201,1.116659
1.5893564,1.1576531,1.3889408,1.2446011,1.4077678,1.1439885
1.5880406,1.1362957,1.3991641,1.2492572,1.3936982,1.127186
1.5773113,1.154414,1.3859042,1.2437913,1.3897506,1.1270847
1.5783235,1.152997,1.3906616,1.2613025,1.3961275,1.1324494
1.5736673,1.1452031,1.3939006,1.2535084,1.4010873,1.1293116
1.5692136,1.1555275,1.389042,1.245917,1.4052373,1.1308298
1.5876358,1.1537056,1.3893458,1.2446011,1.3937994,1.1211127
1.5825747,1.147936,1.3844872,1.2487512,1.3927872,1.1321456
1.5667844,1.147936,1.3990629,1.2428803,1.3995689,1.1312348
1.5678978,1.1521872,1.4110068,1.2465243,1.3802359,1.1438872
1.5747807,1.1552238,1.3962287,1.2386291,1.3976457,1.1151408
1.5917857,1.1631191,1.3983543,1.251889,1.3915726,1.1448994
1.5835869,1.1422677,1.3911676,1.244095,1.3940018,1.132247
1.5608124,1.1463165,1.40463,1.2552292,1.4126263,1.1296152
1.5779185,1.1670666,1.3874226,1.2363011,1.3948116,1.1371055
1.5787283,1.1462153,1.3789201,1.2576585,1.3953177,1.1280969
1.5815625,1.1480372,1.3934958,1.2463219,1.4136385,1.1423689
1.5692136,1.1679776,1.3949128,1.2494596,1.4031117,1.1401421
1.5780199,1.1546166,1.4050348,1.2426779,1.3956214,1.1391299
1.5526136,1.1721276,1.393597,1.2472328,1.4048324,1.1367006
1.5742747,1.1427737,1.3969373,1.2437913,1.3942043,1.1386238
1.5757929,1.1464177,1.3973421,1.2444999,1.3850945,1.1303238
1.5870284,1.1509726,1.3887384,1.2528,1.4033141,1.1319432
1.5747807,1.1713178,1.3973421,1.2470304,1.3930908,1.1324494
1.5798417,1.1630177,1.4032129,1.2496622,1.3791225,1.1361945
1.5563587,1.1629165,1.3965323,1.2410585,1.3927872,1.1299188
1.5836881,1.1535032,1.3981519,1.2444999,1.3997713,1.1392311
1.5852064,1.1518836,1.4047312,1.2426779,1.3980507,1.1386238
1.5815625,1.1628153,1.4000751,1.250067,1.3856006,1.1202017
1.5814613,1.1564385,1.4032129,1.2513828,1.3896494,1.1164566
1.5737686,1.1546166,1.3960263,1.2570512,1.3845884,1.1352835
1.5630392,1.1594751,1.3994677,1.2461194,1.3942043,1.1416603
1.5822711,1.1434823,1.4013909,1.2583671,1.3925848,1.1277932
1.5834857,1.1507702,1.3970385,1.2530024,1.3791225,1.1334616
1.5457306,1.1574507,1.3966335,1.2448035,1.4014921,1.1377128
1.5959357,1.1521872,1.4003787,1.2452084,1.3824627,1.1251615
1.5931016,1.158969,1.3962287,1.2427791,1.3791225,1.1314372
1.5814613,1.1602849,1.4066544,1.2464231,1.3882324,1.1329554
1.5893564,1.1721276,1.4020995,1.2505732,1.4033141,1.1382189
1.5717442,1.1577543,1.390864,1.2524962,1.3921798,1.1201005
1.5817649,1.1581593,1.3936982,1.2524962,1.3998725,1.1500616
1.5916845,1.1394335,1.3883336,1.2410585,1.3862079,1.1314372
1.5855101,1.154414,1.396836,1.2455121,1.3907628,1.1334616
1.5695174,1.1554263,1.3969373,1.2490548,1.394103,1.1254652
1.567493,1.1607909,1.4015933,1.2425767,1.3974433,1.1361945
1.5865222,1.1540092,1.3944067,1.2524962,1.4162703,1.1264774
1.5787283,1.1399397,1.3948116,1.2428803,1.3957226,1.1153432
1.5879394,1.1365994,1.3961275,1.2507756,1.387625,1.1293116
1.5832832,1.1444945,1.3921798,1.2521926,1.4030104,1.1347774
1.5766027,1.1412555,1.3951153,1.2426779,1.3965323,1.1243517
1.5869272,1.1607909,1.3949128,1.2451072,1.411108,1.147936
1.5756917,1.1480372,1.3878274,1.2432853,1.4030104,1.1242505
1.5852064,1.1453043,1.4054397,1.2474353,1.4122214,1.1257688
1.5835869,1.1372067,1.4022007,1.256039,1.4113104,1.131336
1.5866235,1.165852,1.406958,1.2364023,1.3985567,1.1301214
1.5562575,1.1585641,1.4073629,1.2593793,1.4039214,1.1413567
1.5836881,1.1451019,1.3905604,1.2446011,1.3951153,1.1316396
1.5667844,1.1487458,1.4023019,1.251484,1.3865116,1.1388263
1.5782223,1.1403445,1.3943055,1.2469292,1.3920786,1.1293116
1.5861174,1.1655483,1.4034153,1.2493584,1.4094886,1.127692
1.5657722,1.1454055,1.3961275,1.2648451,1.4056422,1.1380165
1.5636466,1.1491506,1.4020995,1.24865,1.4110068,1.1367006
1.5725539,1.1468226,1.3947104,1.2421719,1.3976457,1.1494544
1.5830808,1.1375104,1.3951153,1.2391353,1.4114116,1.1416603
1.5708332,1.1504666,1.388131,1.247739,1.4201165,1.136903
1.5803479,1.1346762,1.3985567,1.2554317,1.3973421,1.1173676
1.5847003,1.1427737,1.4002775,1.2554317,1.403719,1.123542
1.5720478,1.1556287,1.3936982,1.2480426,1.3977469,1.1365994
1.5847003,1.1514788,1.4008847,1.245917,1.408375,1.1292104
1.600187,1.1569446,1.4077678,1.2472328,1.3906616,1.1317408
1.5793357,1.155325,1.3886372,1.2515852,1.3877262,1.1370043
1.587737,1.1574507,1.3993665,1.2366047,1.3911676,1.1412555
1.5807527,1.151175,1.4001763,1.2356938,1.3945079,1.1285018
1.5902674,1.1508714,1.3987591,1.2467268,1.4035165,1.1348786
1.5750844,1.1564385,1.3962287,1.247334,1.389953,1.1297164
1.5720478,1.1689898,1.3937994,1.251484,1.3970385,1.148341
1.5697198,1.151175,1.3918762,1.2384267,1.402808,1.1296152
1.5686064,1.1495556,1.3887384,1.2510792,1.3693042,1.1324494
1.5823723,1.1457092,1.3923823,1.2487512,1.4077678,1.1259713
1.590065,1.155325,1.3973421,1.236706,1.4034153,1.13417
1.5807527,1.1525922,1.3958238,1.2377181,1.4002775,1.135486
1.5780199,1.1441909,1.3928884,1.2318474,1.3946092,1.1129138
1.5802467,1.147936,1.3947104,1.2507756,1.4072616,1.1365994
1.585004,1.1427737,1.402808,1.2462206,1.3861067,1.1399397
1.5757929,1.1464177,1.3933945,1.245917,1.4246715,1.1409519
1.5897614,1.150669,1.3978482,1.2434877,1.4201165,1.1398385
1.5758942,1.1382189,1.3861067,1.2421719,1.4017957,1.1305262
1.5825747,1.1431787,1.3905604,1.2516866,1.4008847,1.1280969
1.5855101,1.1581593,1.3984555,1.2414633,1.3996701,1.1221249
1.5789307,1.1462153,1.3954189,1.2507756,1.384892,1.1406481
1.5675942,1.1395347,1.3875238,1.2350864,1.3797299,1.1320444
1.5907735,1.1427737,1.4012897,1.2566463,1.3997713,1.1197969
1.5754893,1.1720264,1.3963299,1.2370096,1.3797299,1.1434823
1.5709344,1.1542116,1.394103,1.2433865,1.4088812,1.131336
1.5686064,1.153908,1.3923823,1.2434877,1.3962287,1.1417615
1.5939113,1.1467214,1.3891432,1.2545207,1.4004799,1.1198981
1.5765015,1.1522884,1.3883336,1.2430828,1.386714,1.130931
1.5696186,1.1512762,1.3862079,1.2437913,1.4004799,1.13002
1.5793357,1.1635239,1.393597,1.2660598,1.3981519,1.1303238
1.5795381,1.1461141,1.3924836,1.2471316,1.3966335,1.1072456
1.5774125,1.151175,1.3892446,1.2436901,1.3984555,1.1215177
1.5860162,1.14743,1.3930908,1.2429816,1.3814505,1.1335628
1.5782223,1.1389275,1.3927872,1.2566463,1.3884348,1.132753
1.5715417,1.1572483,1.3940018,1.2475365,1.3831713,1.1329554
1.567493,1.1411543,1.3803371,1.2400463,1.4040226,1.1463165
1.5788295,1.1569446,1.3835762,1.2528,1.3868152,1.1294128
1.5717442,1.143786,1.394103,1.2483462,1.3942043,1.1243517
1.5845991,1.1523896,1.3964311,1.2437913,1.3862079,1.1352835
1.5545368,1.1445957,1.388536,1.2521926,1.3847908,1.1180761
1.5594965,1.150264,1.3879286,1.2340742,1.4003787,1.1242505
1.5839918,1.16818,1.4002775,1.2441963,1.3746688,1.1342713
1.5571685,1.1556287,1.3962287,1.2393377,1.3801347,1.1423689
1.5718454,1.1459116,1.3901554,1.2499658,1.3929896,1.1417615
1.5724527,1.1432799,1.3964311,1.248245,1.4074641,1.1363969
1.5816637,1.1444945,1.390864,1.2453097,1.385297,1.1381177
1.5816637,1.1498592,1.3856006,1.2508768,1.3861067,1.1249591
1.5779185,1.1492519,1.3805395,1.2561402,1.3882324,1.1332592
1.5691124,1.1638275,1.3985567,1.2508768,1.3830701,1.1343726
1.5860162,1.1462153,1.3943055,1.2429816,1.3792237,1.1320444
1.5667844,1.170913,1.4001763,1.2453097,1.3745676,1.1376116
1.5682014,1.1586653,1.4012897,1.245917,1.4011885,1.1135212
1.566582,1.1477336,1.3987591,1.2461194,1.3813493,1.1171651
1.568404,1.157147,1.4035165,1.2458158,1.3723408,1.1272871
1.5669868,1.1620055,1.4005811,1.2397425,1.3911676,1.1464177
