Sampling rate 20 Hz,,,,,,,,,
,Mouse 1,Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 2,Mouse 3,Mouse 3,Mouse 3
,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1
,"10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF"
Time,465nm,405nm,Stim,465nm,405nm,Stim,465nm,405nm,Stim
3056,1.7424011,1.6143578,FALSE,1.8179111,1.3621175,FALSE,1.7389596,1.5536258,FALSE
3057,1.7627463,1.6276176,FALSE,1.8323857,1.3470358,FALSE,1.7363279,1.5492734,FALSE
3058,1.7526243,1.6016041,FALSE,1.8184173,1.3677858,FALSE,1.7294449,1.5464392,FALSE
3059,1.7545475,1.6083858,FALSE,1.8225673,1.3621175,FALSE,1.747462,1.5404671,FALSE
3060,1.7579889,1.6098028,FALSE,1.8147733,1.3598907,FALSE,1.7336961,1.544516,FALSE
3061,1.7565719,1.6123334,FALSE,1.8220612,1.3516918,FALSE,1.7573817,1.5471478,FALSE
3062,1.7592036,1.6150663,FALSE,1.8162917,1.3696078,FALSE,1.7557621,1.549172,FALSE
3063,1.7381499,1.6151675,FALSE,1.8257052,1.3393431,FALSE,1.7421986,1.5355074,FALSE
3064,1.7588999,1.6122322,FALSE,1.8033355,1.3493638,FALSE,1.7533329,1.5440099,FALSE
3065,1.7422999,1.6069688,FALSE,1.8119392,1.3432906,FALSE,1.7601146,1.5405684,FALSE
3066,1.7580901,1.6023126,FALSE,1.825604,1.3511858,FALSE,1.7447292,1.5516014,FALSE
3067,1.7475632,1.6136492,FALSE,1.8194295,1.3549309,FALSE,1.7402755,1.5346977,FALSE
3068,1.7242827,1.6267066,FALSE,1.8047526,1.3595871,FALSE,1.7554585,1.5492734,FALSE
3069,1.7278254,1.6298444,FALSE,1.8180125,1.3597895,FALSE,1.7611268,1.542694,FALSE
3070,1.7425023,1.6049443,FALSE,1.8204417,1.3529065,FALSE,1.7507011,1.5512977,FALSE
3071,1.7516121,1.609398,FALSE,1.8304625,1.3574615,FALSE,1.7388583,1.5498806,FALSE
3072,1.7399718,1.6256944,FALSE,1.8318796,1.331549,FALSE,1.7348096,1.5349001,FALSE
3073,1.7626451,1.6128395,FALSE,1.8272234,1.3546273,FALSE,1.7422999,1.5198183,FALSE
3074,1.7473608,1.6201273,FALSE,1.8197331,1.3599919,FALSE,1.745539,1.5461355,FALSE
3075,1.7300522,1.6060578,FALSE,1.8254014,1.3495662,FALSE,1.735923,1.5382403,FALSE
3076,1.7362267,1.614459,FALSE,1.8139637,1.3487566,FALSE,1.7251937,1.547249,FALSE
3077,1.7457414,1.6165847,FALSE,1.8015136,1.3580687,FALSE,1.7310644,1.5541319,FALSE
3078,1.7439194,1.6069688,FALSE,1.8314747,1.3416711,FALSE,1.7545475,1.5667844,FALSE
3079,1.7195253,1.6140541,FALSE,1.8116356,1.3562468,FALSE,1.7264084,1.5353049,FALSE
3080,1.7522194,1.6113212,FALSE,1.8097124,1.355437,FALSE,1.735012,1.5488684,FALSE
3081,1.7498914,1.6129407,FALSE,1.8238832,1.3586761,FALSE,1.7345059,1.5444148,FALSE
3082,1.7534341,1.6231639,FALSE,1.8287418,1.3594859,FALSE,1.7504987,1.563849,FALSE
3083,1.7576853,1.607981,FALSE,1.8312722,1.3344845,FALSE,1.7546487,1.5370257,FALSE
3084,1.7595073,1.6077784,FALSE,1.8205429,1.3455175,FALSE,1.7522194,1.5422891,FALSE
3085,1.7595073,1.592393,FALSE,1.8189234,1.3470358,FALSE,1.7486768,1.5389489,FALSE
3086,1.7448304,1.5973529,FALSE,1.8074856,1.3670774,FALSE,1.7263072,1.5549417,FALSE
3087,1.7445267,1.6021101,FALSE,1.8215551,1.3586761,FALSE,1.7390609,1.551905,FALSE
3088,1.7399718,1.6243786,FALSE,1.8354223,1.3543236,FALSE,1.7553573,1.5439087,FALSE
3089,1.7536365,1.6199249,FALSE,1.8229722,1.3379259,FALSE,1.7590011,1.5371269,FALSE
3090,1.7532316,1.6186091,FALSE,1.828843,1.350376,FALSE,1.7397693,1.5529172,FALSE
3091,1.752928,1.6182041,FALSE,1.8184173,1.3501736,FALSE,1.7336961,1.5518038,FALSE
3092,1.7580901,1.6200261,FALSE,1.8255028,1.3544248,FALSE,1.730862,1.5557514,FALSE
3093,1.7562683,1.6133456,FALSE,1.7976671,1.3445053,FALSE,1.7454376,1.5395561,FALSE
3094,1.7633536,1.6145602,FALSE,1.8163929,1.3408613,FALSE,1.7576853,1.551399,FALSE
3095,1.752017,1.6131431,FALSE,1.8257052,1.3500724,FALSE,1.7277242,1.5470464,FALSE
3096,1.7484742,1.6151675,FALSE,1.8155831,1.3509834,FALSE,1.7439194,1.5418843,FALSE
3097,1.7456402,1.6167871,FALSE,1.8221624,1.3434931,FALSE,1.7211449,1.5391513,FALSE
3098,1.7524219,1.6180017,FALSE,1.8249966,1.3402541,FALSE,1.7432108,1.5449208,FALSE
3099,1.7714512,1.614459,FALSE,1.8378515,1.3562468,FALSE,1.7565719,1.5410745,FALSE
3100,1.7387571,1.6247834,FALSE,1.8437223,1.3443028,FALSE,1.7510048,1.5252842,FALSE
3101,1.743717,1.6081834,FALSE,1.8360295,1.3448089,FALSE,1.7615317,1.5374305,FALSE
3102,1.7688195,1.613548,FALSE,1.8204417,1.3712274,FALSE,1.7412877,1.5440099,FALSE
3103,1.7498914,1.6219493,FALSE,1.8384589,1.3507808,FALSE,1.7523206,1.5457306,FALSE
3104,1.743312,1.6131431,FALSE,1.8232758,1.3622187,FALSE,1.7436157,1.5543343,FALSE
3105,1.7475632,1.6255932,FALSE,1.8189234,1.3586761,FALSE,1.7425023,1.5400623,FALSE
3106,1.7417938,1.6094992,FALSE,1.8236808,1.3506796,FALSE,1.7459438,1.5361147,FALSE
3107,1.7512072,1.6145602,FALSE,1.8220612,1.3573602,FALSE,1.7288376,1.5361147,FALSE
3108,1.7413889,1.6115236,FALSE,1.8057648,1.3592833,FALSE,1.7438182,1.5376331,FALSE
3109,1.746956,1.6047419,FALSE,1.8300576,1.3625224,FALSE,1.742806,1.5327744,FALSE
3110,1.7472596,1.6118273,FALSE,1.8185185,1.345315,FALSE,1.7558633,1.5423903,FALSE
3111,1.7311656,1.5954297,FALSE,1.8131539,1.354526,FALSE,1.7408828,1.5581807,FALSE
3112,1.7363279,1.6114224,FALSE,1.822871,1.357259,FALSE,1.7390609,1.5371269,FALSE
3113,1.7404779,1.605248,FALSE,1.8247942,1.3637371,FALSE,1.7538389,1.5301428,FALSE
3114,1.7496889,1.5948223,FALSE,1.8234783,1.3595871,FALSE,1.7522194,1.5557514,FALSE
3115,1.7453364,1.6145602,FALSE,1.8250978,1.3428857,FALSE,1.731773,1.5583831,FALSE
3116,1.7563695,1.6089932,FALSE,1.8114331,1.3567529,FALSE,1.7346071,1.5527148,FALSE
3117,1.7255986,1.6239737,FALSE,1.8029306,1.351793,FALSE,1.744628,1.5499818,FALSE
3118,1.7503974,1.6161797,FALSE,1.8267174,1.3468333,FALSE,1.7386559,1.5292318,FALSE
3119,1.7461462,1.6085882,FALSE,1.8157855,1.3506796,FALSE,1.7429072,1.5461355,FALSE
3120,1.7486768,1.6087906,FALSE,1.8200368,1.3493638,FALSE,1.7463486,1.5552453,FALSE
3121,1.7393645,1.6078798,FALSE,1.8233771,1.352704,FALSE,1.7405791,1.5396575,FALSE
3122,1.7310644,1.6073736,FALSE,1.829754,1.346226,FALSE,1.7596085,1.5516014,FALSE
3123,1.7490816,1.6111188,FALSE,1.8218588,1.3335735,FALSE,1.7479682,1.5421879,FALSE
3124,1.7532316,1.6060578,FALSE,1.82611,1.3341808,FALSE,1.7633536,1.5475526,FALSE
3125,1.7352145,1.6229615,FALSE,1.8104209,1.3451126,FALSE,1.7443242,1.5332806,FALSE
3126,1.751106,1.6129407,FALSE,1.831171,1.3491614,FALSE,1.7366315,1.5539294,FALSE
3127,1.7352145,1.6208359,FALSE,1.82196,1.337015,FALSE,1.7387571,1.5485648,FALSE
3128,1.7351133,1.6039321,FALSE,1.8213527,1.3539187,FALSE,1.7336961,1.5455282,FALSE
3129,1.7412877,1.6123334,FALSE,1.8294502,1.3648505,FALSE,1.7524219,1.5415806,FALSE
3130,1.7330889,1.6096004,FALSE,1.8277296,1.3490602,FALSE,1.725801,1.5469452,FALSE
3131,1.7457414,1.5937089,FALSE,1.8205429,1.3535138,FALSE,1.7464498,1.5622295,FALSE
3132,1.7393645,1.622759,FALSE,1.8207453,1.3450114,FALSE,1.7461462,1.5496782,FALSE
3133,1.7378461,1.6118273,FALSE,1.8245918,1.33246,FALSE,1.7527255,1.5480586,FALSE
3134,1.7327852,1.612131,FALSE,1.8203405,1.3513882,FALSE,1.7548511,1.5440099,FALSE
3135,1.7367327,1.6161797,FALSE,1.8200368,1.35402,FALSE,1.7293437,1.5506904,FALSE
3136,1.748373,1.6069688,FALSE,1.8133563,1.3430882,FALSE,1.749284,1.5588893,FALSE
3137,1.7295462,1.6040334,FALSE,1.8190246,1.3392419,FALSE,1.7383523,1.5446172,FALSE
3138,1.7468548,1.6125358,FALSE,1.8204417,1.3510846,FALSE,1.7541426,1.542694,FALSE
3139,1.7443242,1.5865222,FALSE,1.8220612,1.37477,FALSE,1.7545475,1.5404671,FALSE
3140,1.749284,1.6175969,FALSE,1.8226686,1.3640407,FALSE,1.7422999,1.5381391,FALSE
3141,1.7345059,1.6040334,FALSE,1.8172027,1.3515906,FALSE,1.7489804,1.549577,FALSE
3142,1.7426035,1.6107138,FALSE,1.80951,1.3522992,FALSE,1.7365303,1.5446172,FALSE
3143,1.7496889,1.5907735,FALSE,1.8191259,1.3426833,FALSE,1.7426035,1.5464392,FALSE
3144,1.7496889,1.5980613,FALSE,1.8326893,1.3466309,FALSE,1.7477658,1.5321672,FALSE
3145,1.7569767,1.6137505,FALSE,1.8239844,1.3539187,FALSE,1.7316718,1.5523099,FALSE
3146,1.7507011,1.6289334,FALSE,1.8140649,1.3559431,FALSE,1.7495877,1.5496782,FALSE
3147,1.7398705,1.6050456,FALSE,1.8133563,1.3443028,FALSE,1.7410852,1.5550429,FALSE
3148,1.7445267,1.6216456,FALSE,1.8198344,1.3603967,FALSE,1.7415913,1.5460343,FALSE
3149,1.7445267,1.613548,FALSE,1.8211502,1.3490602,FALSE,1.746045,1.5395561,FALSE
3150,1.7381499,1.6229615,FALSE,1.8263124,1.34987,FALSE,1.728129,1.5351025,FALSE
3151,1.7386559,1.599276,FALSE,1.8253002,1.3525016,FALSE,1.7419962,1.5415806,FALSE
3152,1.7323803,1.6127383,FALSE,1.8366369,1.368798,FALSE,1.7383523,1.53075,FALSE
3153,1.7592036,1.6139529,FALSE,1.8313735,1.3502748,FALSE,1.7516121,1.5483624,FALSE
3154,1.7463486,1.6003894,FALSE,1.8253002,1.3486552,FALSE,1.7545475,1.5524112,FALSE
3155,1.7476646,1.6110175,FALSE,1.8391674,1.36232,FALSE,1.7526243,1.5428965,FALSE
3156,1.734101,1.6122322,FALSE,1.8258064,1.3511858,FALSE,1.7504987,1.5393537,FALSE
3157,1.7320766,1.6097016,FALSE,1.8347137,1.331549,FALSE,1.745134,1.547755,FALSE
3158,1.7489804,1.606665,FALSE,1.8209478,1.3476431,FALSE,1.7502962,1.5440099,FALSE
3159,1.7355181,1.6184065,FALSE,1.8221624,1.3610041,FALSE,1.7461462,1.5416818,FALSE
3160,1.7435145,1.6258968,FALSE,1.8240856,1.363231,FALSE,1.7291412,1.5627356,FALSE
3161,1.7490816,1.590976,FALSE,1.8199356,1.3530078,FALSE,1.7464498,1.5434026,FALSE
3162,1.7332913,1.6233664,FALSE,1.8190246,1.3463272,FALSE,1.7470572,1.5261952,FALSE
3163,1.755256,1.6141553,FALSE,1.8343089,1.3463272,FALSE,1.7297486,1.5525124,FALSE
3164,1.7448304,1.6090944,FALSE,1.8304625,1.3611053,FALSE,1.7318742,1.5290294,FALSE
3165,1.7590011,1.6253908,FALSE,1.8298552,1.3506796,FALSE,1.7416925,1.5382403,FALSE
3166,1.7526243,1.6116248,FALSE,1.8317783,1.3690006,FALSE,1.7298498,1.5722502,FALSE
3167,1.7320766,1.6020089,FALSE,1.8244905,1.352198,FALSE,1.7260034,1.5338879,FALSE
3168,1.7495877,1.5960369,FALSE,1.8146721,1.3559431,FALSE,1.7488792,1.5609136,FALSE
3169,1.7573817,1.5956321,FALSE,1.8215551,1.3428857,FALSE,1.7508024,1.5368233,FALSE
3170,1.7577865,1.6230627,FALSE,1.8232758,1.3509834,FALSE,1.7297486,1.5534233,FALSE
3171,1.7593048,1.6246822,FALSE,1.8290454,1.3457199,FALSE,1.7445267,1.5401635,FALSE
3172,1.7461462,1.6118273,FALSE,1.8245918,1.3564492,FALSE,1.750195,1.5475526,FALSE
3173,1.7450328,1.5987699,FALSE,1.8071818,1.3530078,FALSE,1.7549523,1.5413781,FALSE
3174,1.7351133,1.6191151,FALSE,1.8203405,1.3509834,FALSE,1.761228,1.5415806,FALSE
3175,1.744628,1.5907735,FALSE,1.8266162,1.3262856,FALSE,1.7477658,1.5389489,FALSE
3176,1.7402755,1.6142565,FALSE,1.8324869,1.3589797,FALSE,1.7482718,1.5330781,FALSE
3177,1.7435145,1.6210383,FALSE,1.8178099,1.3443028,FALSE,1.767706,1.549577,FALSE
3178,1.7477658,1.6101066,FALSE,1.8119392,1.3488578,FALSE,1.7578877,1.5451233,FALSE
3179,1.7366315,1.6175969,FALSE,1.8255028,1.3461248,FALSE,1.7515109,1.5250818,FALSE
3180,1.7545475,1.6128395,FALSE,1.8230734,1.3505784,FALSE,1.746045,1.545933,FALSE
3181,1.7538389,1.6161797,FALSE,1.8286405,1.3435943,FALSE,1.7627463,1.5397587,FALSE
3182,1.7547499,1.5940126,FALSE,1.8212515,1.351287,FALSE,1.746045,1.549577,FALSE
3183,1.7497902,1.612637,FALSE,1.8260088,1.3448089,FALSE,1.7360243,1.5372281,FALSE
3184,1.7549523,1.6008955,FALSE,1.8346125,1.3576639,FALSE,1.7585963,1.5571685,FALSE
3185,1.7515109,1.6244798,FALSE,1.828843,1.3461248,FALSE,1.7202339,1.5376331,FALSE
3186,1.745539,1.6226578,FALSE,1.8395723,1.3612065,FALSE,1.747867,1.5254866,FALSE
3187,1.7396681,1.620431,FALSE,1.8223649,1.3634334,FALSE,1.7406803,1.5551441,FALSE
3188,1.7430084,1.6016041,FALSE,1.810927,1.3367113,FALSE,1.7397693,1.5483624,FALSE
3189,1.7413889,1.6091956,FALSE,1.7998941,1.3506796,FALSE,1.740073,1.5350013,FALSE
3190,1.7463486,1.5977577,FALSE,1.8282356,1.3511858,FALSE,1.7393645,1.5510952,FALSE
3191,1.7354169,1.6180017,FALSE,1.8145709,1.3541212,FALSE,1.7410852,1.5532209,FALSE
3192,1.7407815,1.6082846,FALSE,1.8267174,1.353109,FALSE,1.7424011,1.538544,FALSE
3193,1.7456402,1.6091956,FALSE,1.8094087,1.3510846,FALSE,1.7587987,1.550488,FALSE
3194,1.7430084,1.6109163,FALSE,1.8273246,1.3433919,FALSE,1.7568755,1.5446172,FALSE
3195,1.7462474,1.6143578,FALSE,1.8287418,1.3612065,FALSE,1.732684,1.5389489,FALSE
3196,1.7292424,1.612131,FALSE,1.8289442,1.363231,FALSE,1.7351133,1.5442123,FALSE
3197,1.7316718,1.6188115,FALSE,1.8128502,1.3537163,FALSE,1.7365303,1.5549417,FALSE
3198,1.7357205,1.6130419,FALSE,1.825199,1.3413675,FALSE,1.7527255,1.5412769,FALSE
3199,1.7599121,1.6091956,FALSE,1.8226686,1.3603967,FALSE,1.7580901,1.5308512,FALSE
3200,1.761228,1.6180017,FALSE,1.8269198,1.3533114,FALSE,1.7329876,1.5392525,FALSE
3201,1.7429072,1.6226578,FALSE,1.8020197,1.3484528,FALSE,1.7654792,1.5478562,FALSE
3202,1.7415913,1.6197225,FALSE,1.83026,1.3472382,FALSE,1.7549523,1.5245756,FALSE
3203,1.7337974,1.6226578,FALSE,1.8276284,1.3467321,FALSE,1.7545475,1.5406696,FALSE
3204,1.7470572,1.6122322,FALSE,1.8277296,1.3435943,FALSE,1.7697304,1.5365196,FALSE
3205,1.7431096,1.6169895,FALSE,1.8032343,1.3582711,FALSE,1.7615317,1.5421879,FALSE
3206,1.7631512,1.5985675,FALSE,1.8328917,1.3325613,FALSE,1.764872,1.546844,FALSE
3207,1.7482718,1.5991747,FALSE,1.821049,1.3392419,FALSE,1.760317,1.5281184,FALSE
3208,1.7586975,1.6077784,FALSE,1.8285393,1.34987,FALSE,1.7571791,1.5400623,FALSE
3209,1.7563695,1.6063614,FALSE,1.8298552,1.357259,FALSE,1.7394657,1.5606099,FALSE
3210,1.7491828,1.6104102,FALSE,1.8232758,1.3352942,FALSE,1.7351133,1.5523099,FALSE
3211,1.760317,1.6032236,FALSE,1.8223649,1.3575627,FALSE,1.743717,1.5448196,FALSE
3212,1.7415913,1.5987699,FALSE,1.8453418,1.348048,FALSE,1.7382511,1.5635453,FALSE
3213,1.7429072,1.6250871,FALSE,1.810927,1.3561455,FALSE,1.7551548,1.544516,FALSE
3214,1.7438182,1.5941138,FALSE,1.838054,1.3553358,FALSE,1.762139,1.5439087,FALSE
3215,1.7575841,1.609398,FALSE,1.827932,1.3610041,FALSE,1.723979,1.5553465,FALSE
3216,1.7375425,1.6104102,FALSE,1.8124453,1.3546273,FALSE,1.7490816,1.5484636,FALSE
3217,1.7443242,1.6140541,FALSE,1.8258064,1.3612065,FALSE,1.7509036,1.5405684,FALSE
3218,1.7549523,1.61122,FALSE,1.8234783,1.3526028,FALSE,1.7420974,1.5461355,FALSE
3219,1.7407815,1.5939113,FALSE,1.8199356,1.3383309,FALSE,1.7425023,1.5359123,FALSE
3220,1.7562683,1.6058553,FALSE,1.8308674,1.3423797,FALSE,1.7549523,1.5414793,FALSE
3221,1.7443242,1.6162809,FALSE,1.8221624,1.3551334,FALSE,1.7587987,1.5354062,FALSE
3222,1.7383523,1.5945187,FALSE,1.8105222,1.3427845,FALSE,1.7464498,1.5435038,FALSE
3223,1.7536365,1.6149651,FALSE,1.826515,1.3668749,FALSE,1.7649732,1.5386453,FALSE
3224,1.7611268,1.6039321,FALSE,1.8267174,1.3519956,FALSE,1.740984,1.5365196,FALSE
3225,1.750195,1.6031224,FALSE,1.8469614,1.3574615,FALSE,1.752017,1.5309525,FALSE
3226,1.7573817,1.6200261,FALSE,1.8223649,1.3416711,FALSE,1.7518145,1.5299402,FALSE
3227,1.7330889,1.6018065,FALSE,1.8257052,1.3428857,FALSE,1.7587987,1.5480586,FALSE
3228,1.746045,1.6142565,FALSE,1.8192271,1.3535138,FALSE,1.7333925,1.5440099,FALSE
3229,1.7524219,1.6149651,FALSE,1.8277296,1.3595871,FALSE,1.7564707,1.5568649,FALSE
3230,1.7410852,1.622253,FALSE,1.8354223,1.3304356,FALSE,1.752928,1.5439087,FALSE
3231,1.7447292,1.6200261,FALSE,1.8103197,1.3501736,FALSE,1.7505999,1.5473502,FALSE
3232,1.743717,1.602515,FALSE,1.8194295,1.3478456,FALSE,1.7516121,1.5564599,FALSE
3233,1.7345059,1.611726,FALSE,1.8253002,1.3492626,FALSE,1.7564707,1.5297378,FALSE
3234,1.7413889,1.6155725,FALSE,1.8125465,1.3577651,FALSE,1.7658842,1.5339891,FALSE
3235,1.7542439,1.6216456,FALSE,1.8303612,1.3431894,FALSE,1.7599121,1.550994,FALSE
3236,1.7471584,1.6174957,FALSE,1.8233771,1.3457199,FALSE,1.7609243,1.5476538,FALSE
3237,1.7577865,1.610309,FALSE,1.8310698,1.3506796,FALSE,1.7268132,1.5462368,FALSE
3238,1.7518145,1.6122322,FALSE,1.8215551,1.3621175,FALSE,1.749284,1.547755,FALSE
3239,1.7362267,1.6077784,FALSE,1.8130527,1.3424809,FALSE,1.7385547,1.5502856,FALSE
3240,1.7488792,1.6189127,FALSE,1.8182149,1.3391407,FALSE,1.7408828,1.5610149,FALSE
3241,1.7463486,1.6164834,FALSE,1.8224661,1.3525016,FALSE,1.7464498,1.5312562,FALSE
3242,1.7584951,1.6130419,FALSE,1.8201381,1.3577651,FALSE,1.7522194,1.547755,FALSE
3243,1.7499926,1.6141553,FALSE,1.8296527,1.3522992,FALSE,1.755256,1.5398599,FALSE
3244,1.7574829,1.6041346,FALSE,1.8170003,1.3417723,FALSE,1.7616329,1.5538282,FALSE
3245,1.756167,1.6105114,FALSE,1.8183161,1.3487566,FALSE,1.7379473,1.545427,FALSE
3246,1.746956,1.62367,FALSE,1.821049,1.3359016,FALSE,1.751106,1.5341915,FALSE
3247,1.7335949,1.6232651,FALSE,1.8197331,1.3552346,FALSE,1.7358217,1.5432001,FALSE
3248,1.7556609,1.6198237,FALSE,1.8291466,1.3515906,FALSE,1.7472596,1.5479574,FALSE
3249,1.7280278,1.6017053,FALSE,1.8312722,1.34987,FALSE,1.7450328,1.5499818,FALSE
3250,1.7566731,1.6127383,FALSE,1.8162917,1.3589797,FALSE,1.7566731,1.5421879,FALSE
3251,1.7367327,1.6156737,FALSE,1.8254014,1.3558419,FALSE,1.7439194,1.5428965,FALSE
3252,1.7399718,1.6276176,FALSE,1.8328917,1.3382297,FALSE,1.7295462,1.5484636,FALSE
3253,1.7556609,1.6119285,FALSE,1.8254014,1.3438979,FALSE,1.7532316,1.5363171,FALSE
3254,1.7633536,1.6128395,FALSE,1.8232758,1.3436955,FALSE,1.7390609,1.549172,FALSE
3255,1.7641634,1.6276176,FALSE,1.8248954,1.3642431,FALSE,1.7530292,1.5199195,FALSE
3256,1.7516121,1.6157749,FALSE,1.811838,1.3628261,FALSE,1.7314693,1.5314586,FALSE
3257,1.7544463,1.6040334,FALSE,1.8096112,1.3643444,FALSE,1.7556609,1.5254866,FALSE
3258,1.7471584,1.6141553,FALSE,1.832082,1.349465,FALSE,1.740073,1.5456294,FALSE
3259,1.7580901,1.6246822,FALSE,1.8290454,1.3609029,FALSE,1.7438182,1.5386453,FALSE
3260,1.7497902,1.6180017,FALSE,1.8328917,1.3552346,FALSE,1.7563695,1.5320659,FALSE
3261,1.7322791,1.6067662,FALSE,1.8036392,1.3589797,FALSE,1.7339998,1.5602051,FALSE
3262,1.747462,1.6045394,FALSE,1.8202393,1.3576639,FALSE,1.7318742,1.5369245,FALSE
3263,1.7318742,1.5983651,FALSE,1.8126478,1.346226,FALSE,1.7393645,1.5358111,FALSE
3264,1.7370365,1.6013004,FALSE,1.821049,1.3473394,FALSE,1.7522194,1.5479574,FALSE
3265,1.7414901,1.6132444,FALSE,1.8088014,1.3553358,FALSE,1.7655804,1.5498806,FALSE
3266,1.7568755,1.6234676,FALSE,1.82611,1.3504772,FALSE,1.7420974,1.546844,FALSE
3267,1.7620378,1.6158761,FALSE,1.8240856,1.3120136,FALSE,1.7475632,1.5416818,FALSE
3268,1.756167,1.6120297,FALSE,1.812749,1.351793,FALSE,1.7427047,1.5456294,FALSE
3269,1.7313681,1.6142565,FALSE,1.8151783,1.3425821,FALSE,1.7583939,1.5476538,FALSE
3270,1.7454376,1.5973529,FALSE,1.8146721,1.3464284,FALSE,1.7292424,1.5497794,FALSE
3271,1.7434133,1.6048431,FALSE,1.8133563,1.342987,FALSE,1.7557621,1.5268024,FALSE
3272,1.750195,1.6163821,FALSE,1.8162917,1.347137,FALSE,1.7406803,1.5321672,FALSE
3273,1.7496889,1.6023126,FALSE,1.8384589,1.3520968,FALSE,1.7472596,1.5582819,FALSE
3274,1.751106,1.6136492,FALSE,1.8153807,1.3683932,FALSE,1.7496889,1.5357099,FALSE
3275,1.7527255,1.6145602,FALSE,1.8290454,1.3473394,FALSE,1.7467536,1.5471478,FALSE
3276,1.7293437,1.6196213,FALSE,1.8180125,1.3320552,FALSE,1.7618353,1.5356086,FALSE
3277,1.7369353,1.612131,FALSE,1.8181137,1.3553358,FALSE,1.7638597,1.5396575,FALSE
3278,1.7445267,1.6102078,FALSE,1.8220612,1.3520968,FALSE,1.7490816,1.534394,FALSE
3279,1.7510048,1.6027175,FALSE,1.8186197,1.3428857,FALSE,1.7407815,1.5450221,FALSE
3280,1.7485754,1.6069688,FALSE,1.825604,1.352198,FALSE,1.7484742,1.5493746,FALSE
3281,1.7588999,1.6160785,FALSE,1.8013111,1.3443028,FALSE,1.7457414,1.5344952,FALSE
3282,1.7535353,1.6047419,FALSE,1.8368393,1.3674822,FALSE,1.7459438,1.5397587,FALSE
3283,1.7309632,1.6166859,FALSE,1.8137612,1.3493638,FALSE,1.7479682,1.554638,FALSE
3284,1.7548511,1.6338933,FALSE,1.8107246,1.3481492,FALSE,1.7513084,1.531155,FALSE
3285,1.7361255,1.61122,FALSE,1.8181137,1.364142,FALSE,1.7525231,1.5277134,FALSE
3286,1.7548511,1.6145602,FALSE,1.8243893,1.3490602,FALSE,1.7476646,1.5493746,FALSE
3287,1.7488792,1.6290346,FALSE,1.8368393,1.3431894,FALSE,1.7504987,1.5319647,FALSE
3288,1.7465512,1.602515,FALSE,1.8278308,1.3496674,FALSE,1.7499926,1.5451233,FALSE
3289,1.7372389,1.6259981,FALSE,1.8104209,1.3406589,FALSE,1.7500938,1.5323696,FALSE
3290,1.7452352,1.6029199,FALSE,1.8164941,1.3519956,FALSE,1.7564707,1.5362159,FALSE
3291,1.7576853,1.6285286,FALSE,1.841293,1.3479468,FALSE,1.7659854,1.5502856,FALSE
3292,1.7413889,1.5990735,FALSE,1.8273246,1.3419747,FALSE,1.7395669,1.546844,FALSE
3293,1.7647707,1.6145602,FALSE,1.8039428,1.3574615,FALSE,1.7436157,1.5458318,FALSE
3294,1.7479682,1.5961382,FALSE,1.8319808,1.3561455,FALSE,1.745539,1.5355074,FALSE
3295,1.7528267,1.6313628,FALSE,1.8073844,1.3625224,FALSE,1.7510048,1.54816,FALSE
3296,1.7524219,1.6094992,FALSE,1.8268186,1.351793,FALSE,1.7577865,1.5474514,FALSE
3297,1.7444255,1.5939113,FALSE,1.8361309,1.3371162,FALSE,1.7395669,1.5345964,FALSE
3298,1.7685158,1.6054504,FALSE,1.8150771,1.3558419,FALSE,1.7556609,1.5350013,FALSE
3299,1.7479682,1.6129407,FALSE,1.80951,1.3257796,FALSE,1.7430084,1.5277134,FALSE
3300,1.7541426,1.611726,FALSE,1.8190246,1.3544248,FALSE,1.7521182,1.5631405,FALSE
3301,1.7510048,1.6120297,FALSE,1.8298552,1.3416711,FALSE,1.7452352,1.5272074,FALSE
3302,1.7582927,1.6276176,FALSE,1.8295515,1.3483516,FALSE,1.7525231,1.5578771,FALSE
3303,1.7564707,1.6161797,FALSE,1.7971611,1.3461248,FALSE,1.7536365,1.5438074,FALSE
3304,1.7491828,1.6181029,FALSE,1.8202393,1.344404,FALSE,1.7523206,1.5346977,FALSE
3305,1.7599121,1.6087906,FALSE,1.8010075,1.3598907,FALSE,1.7208412,1.5347989,FALSE
3306,1.7430084,1.6176981,FALSE,1.8161905,1.3504772,FALSE,1.7500938,1.5423903,FALSE
3307,1.7493852,1.6063614,FALSE,1.8337015,1.348959,FALSE,1.7542439,1.5482612,FALSE
3308,1.7580901,1.6177993,FALSE,1.8291466,1.3543236,FALSE,1.7390609,1.5370257,FALSE
3309,1.7588999,1.612131,FALSE,1.8260088,1.3488578,FALSE,1.7313681,1.5398599,FALSE
3310,1.7696292,1.6102078,FALSE,1.8157855,1.3425821,FALSE,1.7583939,1.5471478,FALSE
3311,1.7610255,1.6151675,FALSE,1.8303612,1.3417723,FALSE,1.7403767,1.5248793,FALSE
3312,1.7535353,1.610815,FALSE,1.8253002,1.3508822,FALSE,1.7499926,1.5447184,FALSE
